doc_id,source_type,title,content,publish_time,source_name,url
S038,announcement,关于2025年度计提资产减值准备的公告,原文摘要：欣旺达于2026-04-24在巨潮资讯网披露《关于2025年度计提资产减值准备的公告》。欣旺达电子股份有限公司 关于 2025 年度计提资产减值准备的公告 本公司及董事会全体成员保证信息披露内容的真实、准确和完整，没有 虚假记载、误导性陈述或重大遗漏。 欣旺达电子股份有限公司（以下简称“公司”）于2026年4月22日召开第六 届董事会第二十五次会议审议通过了《关于2025年度计提资产减值准备的议案》， 本次计提资产减值准备事项在董事会审议权限内，无需提交股东会审议，现将有 关情况公告如下： 一、本次计提资产减值准备的情况概述 根据《企业会计准则》及公司会计政策的相关规定，公司对2025年度末应收 票据、应收账款、其他应收款、合同资产、存货和长期应收款等资产进行了全面 清查，对应收款项回收的可能性、各类存货的可变现净值、项目关联：欣旺达属于新能源股票池的锂电板块；仅在原文事实明确支持时抽取事件，不包含收益判断或股价方向判断。,2026-04-24,巨潮资讯网,http://static.cninfo.com.cn/finalpage/2026-04-24/1225160510.PDF
S039,news,光伏重磅！行业协会最新发声！,原文摘要：8月22日，中国光伏行业协会发布《关于进一步加强行业自律，共同维护公平竞争、优胜劣汰的光伏市场秩序的倡议》： 来源为证券时报，首次公开日期核验为2024-11-20。项目关联：本条样本用于 AlphaLens 的行业事实、关注扩散与主营业务相关性研究，不构成投资建议。,2024-11-20,证券时报,https://www.stcn.com/article/detail/3251649.html
S040,ir_qa,投资者问答：国轩高科回应“请问，国轩高科目前原材料端的主要布局，后续原材料布局完成后，国轩高科原材”,原文摘要：投资者在深交所互动易向国轩高科提问，问题摘要为“请问，国轩高科目前原材料端的主要布局，后续原材料布局完成后，国轩高科原材料自给率预计达到多少？”。公司回复摘要为“您好，公司在原材料端已有系统性布局。目前，正极磷酸铁锂材料、碳酸锂材料、负极材料实现部分自供，其中正极材料达到较高自给率水平；其他关键材料也已通过战略合作等方式开展布局。具体经营信息请以公司公开披露为”。项目关联：国轩高科属于新能源股票池的锂电板块。单条问答只作为证据文本，不直接代表提问压力增加；不包含收益判断或股价方向判断。,2026-05-18,深交所互动易,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2270765178556080128
S041,policy,商务部等8部门办公厅关于做好2025年汽车以旧换新工作的通知_国务院部门文件_中国政府网,原文摘要：在《商务部等7部门关于进一步做好汽车以旧换新有关工作的通知》（商消费函〔2024〕392号）基础上，将符合条件的国四排放标准燃油乘用车纳入可申请报废更新补贴的旧车范围。 来源为中国政府网，首次公开日期核验为2025-01-14。项目关联：本条样本仅用于 AlphaLens 的政策事件与主营链条相关性研究，不包含收益判断或股价方向判断。,2025-01-14,中国政府网,https://www.gov.cn/zhengce/zhengceku/202501/content_6999564.htm
S042,announcement,关于2025年度计提资产减值准备及核销资产的公告,原文摘要：鹏辉能源于2026-04-29在巨潮资讯网披露《关于2025年度计提资产减值准备及核销资产的公告》。广州鹏辉能源科技股份有限公司 关于 2025 年度计提资产减值准备及核销资产的公告 本公司及董事会全体成员保证信息披露的内容真实、准确、完整，没有虚假记载、 误导性陈述或重大遗漏。 一、本次计提资产减值准备情况概述 为真实反映广州鹏辉能源科技股份有限公司（以下简称“公司”）的财务状况、资 产价值及经营情况，本着谨慎性原则，根据《深圳证券交易所创业板股票上市规则》、 《企业会计准则第 8 号——资产减值》等相关规定，公司对合并报表范围内截至 2025 年 12 月 31 日应收款项（含其他非流动资产）、存货、固定资产、无形资产、在建工程、 商誉等资产进行了全面清查，对应收款项回收的可能性，存货的可变现净值、固定资产、 无形资产和在建工项目关联：鹏辉能源属于新能源股票池的锂电板块；仅在原文事实明确支持时抽取事件，不包含收益判断或股价方向判断。,2026-04-29,巨潮资讯网,http://static.cninfo.com.cn/finalpage/2026-04-29/1225243799.PDF
S043,news,中国证券报 - “以旧换新”政策显效新能源车置换热潮涌动,原文摘要：“我们计划用家里的油车置换一台特斯拉，现在国家补贴1.5万元，车企还额外有优惠，现在买觉得很合适。”5月18日，正在看车的刘女士告诉中国证券报记者。 “我们店置换订单和首购订单比例大概是6：4。”“厂家对指定置换车型有1万元补贴”…… 日前，中国证券报记者实地走访车市了解到，随着“以旧换新”政策持续发力，叠加车企新品投放和自掏腰包促销加码，汽车市场消费活力明显提升。商务部数据显示，全国汽车以旧换新补贴申请量累计突破1000万份。多家车企相关负责人在接受中国证券报记者采访时表示，“以旧换新”政策对公司销量提振效果非常 来源为中国证券报，首次公开日期核验为2025-05-20。项目关联：本条样本用于 AlphaLens 的行业事实、关注扩散与主营业务相关性研究，不构成投资建议。,2025-05-20,中国证券报,https://epaper.cs.com.cn/zgzqb/html/2025-05/20/nw.D110000zgzqb_20250520_1-A05.htm
S044,ir_qa,投资者问答：欣旺达回应“董秘你好，请问欣旺达母公司出售子公司欣旺达动力股权融资这件事上，在欣旺达”,原文摘要：投资者在深交所互动易向欣旺达提问，问题摘要为“董秘你好，请问欣旺达母公司出售子公司欣旺达动力股权融资这件事上，在欣旺达动力已经扭亏，产能、营收大幅增加，前景向好的情况下，为什么其估值下降了100多亿？母公司”。公司回复摘要为“您好！感谢您对公司的关注与支持。本次融资估值主要由资本市场融资环境和欣旺达动力自身经营情况双重因素影响，动力电池行业二级市场估值水平较上轮融资时明显下降。本轮估值以专业资产评估机构评估的评估值为依据，”。项目关联：欣旺达属于新能源股票池的锂电板块。单条问答只作为证据文本，不直接代表提问压力增加；不包含收益判断或股价方向判断。,2026-06-09,深交所互动易,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2286982656973606912
S045,policy,关于印发《新型储能规模化建设专项行动方案(2025—2027年)》的通知,原文摘要：国家能源局官网 来源为国家能源局，首次公开日期核验为2025-08-27。项目关联：本条样本仅用于 AlphaLens 的政策事件与主营链条相关性研究，不包含收益判断或股价方向判断。,2025-08-27,国家能源局,https://www.nea.gov.cn/20250912/73455a1a61b248d4aef65cc124631398/c.html
S046,announcement,上海璞泰来新能源科技集团股份有限公司关于投资建设年产72亿平方米锂离子电池隔膜建设项目的公告,原文摘要：璞泰来于2026-05-21在巨潮资讯网披露《上海璞泰来新能源科技集团股份有限公司关于投资建设年产72亿平方米锂离子电池隔膜建设项目的公告》。上海璞泰来新能源科技集团股份有限公司 关于投资建设年产 72 亿平方米锂离子电池隔膜建设 项目的公告 本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述 或者重大遗漏，并对其内容的真实性、准确性和完整性承担法律责任。 重要内容提示：  投资标的名称：年产 72 亿平方米锂离子电池隔膜建设项目  投资金额：计划总投资 56 亿元人民币（含流动资金，最终以实际投资为 准）  交易实施尚需履行的审批及其他相关程序 2026 年 5 月 20 日，上海璞泰来新能源科技集团股份有限公司（以下简称 “公司”）第四届董事会第十八次会议审议通过了《关于投资建设年产 72 亿平方 米锂离子电池隔膜建设项目的议案》，根据《上海证券项目关联：璞泰来属于新能源股票池的锂电板块；仅在原文事实明确支持时抽取事件，不包含收益判断或股价方向判断。,2026-05-21,巨潮资讯网,http://static.cninfo.com.cn/finalpage/2026-05-21/1225319446.PDF
S047,news,315GW+119GW！2025年光伏、风电年新增装机再创新高_腾讯新闻,原文摘要：1月28日，国家能源局发布2025年全国电力统计数据。截至2025年底，全国累计发电装机容量38.9亿千瓦，同比增长16.1%。风光累计并网装机首次超过18亿千瓦，达到18.4亿千瓦，占比47.3%。其中，太阳能发电装机容量12.0亿千瓦，同比增长35.4%，增幅领先；风电装机容量6.4亿千瓦，同比增长22.9%，增幅次之。2025年，风光装机实现历... 来源为腾讯新闻，首次公开日期核验为2026-01-28。项目关联：本条样本用于 AlphaLens 的行业事实、关注扩散与主营业务相关性研究，不构成投资建议。,2026-01-28,腾讯新闻,https://news.qq.com/rain/a/20260128A043VK00
S048,ir_qa,投资者问答：欣旺达回应“贵司吉利事件一直被市场无限放大，公司电池的一致性问题为何没有公开一些有力”,原文摘要：投资者在深交所互动易向欣旺达提问，问题摘要为“贵司吉利事件一直被市场无限放大，公司电池的一致性问题为何没有公开一些有力数据来回应市场的质疑？”。公司回复摘要为“您好！感谢您对公司的关注与支持。公司子公司欣旺达动力科技股份有限公司与威睿电动汽车技术（宁波）有限公司就买卖合同纠纷事项经充分沟通与友好协商达成和解。此次双方签订和解协议，妥善解决业务纠纷，既最大程度”。项目关联：欣旺达属于新能源股票池的锂电板块。单条问答只作为证据文本，不直接代表提问压力增加；不包含收益判断或股价方向判断。,2026-05-30,深交所互动易,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2279440625499963392
